m_DM[GeV] sigmav[cm^3/s]
1382.6221737646563 8.45065647570503e-25
1464.9713983072863 1.1206334158356792e-24
1552.225357427048 1.4338239795761125e-24
1644.6761779946644 1.4663267154263219e-24
1742.6333860096508 1.2800252852914504e-24
1846.4249428955445 1.1348288997986425e-24
1956.3983435170649 1.0078162837202624e-24
2072.921779595372 4.562608773201248e-24
2196.385372416547 4.57505267285703e-24
2327.2024789604097 4.452981578888102e-24
2465.811075822604 4.332824957806489e-24
2612.675225563329 4.215910571918049e-24
2768.2866303920664 4.091951322897455e-24
2933.1662783900456 3.969380411829913e-24
3107.866187782014 3.880076587415173e-24
3292.9712550971512 3.804815564936764e-24
3489.1012134067737 3.725643770858887e-24
3696.9127071950284 3.63165344832111e-24
3917.1014908092607 3.585862481524261e-24
4150.404757850477 3.676798224110335e-24
4397.603609302721 3.80166369150953e-24
4659.525668664682 4.008253761098316e-24
4937.047852839004 4.196537922946722e-24
5231.099308056264 4.431715982096792e-24
5542.664520663107 4.657174350297169e-24
5872.7866131894825 4.860851081079415e-24
6222.570836730231 5.043622245884395e-24
6593.188271333548 5.10841564809964e-24
6985.879746785249 5.162459170504005e-24
7401.959996915644 5.1926508951997025e-24
7842.822061337682 5.2274533050996674e-24
8309.941949353395 5.273588181745015e-24
8804.883581643464 5.324762995862867e-24
9329.304026284686 5.381337064671588e-24
9884.959046625587 5.441684861467414e-24
10473.708979594508 5.526150982505766e-24
11097.524964120721 5.6475134832882785e-24
11758.495540521582 5.7721042264705195e-24
12458.833642950081 5.9014833178838035e-24
13200.884008314195 6.035334318871369e-24
13987.131026472387 6.188629276607718e-24
14820.2070579886 6.3458178619089286e-24
15702.901247293776 6.5495427602840876e-24
16638.168860761307 6.764310063921685e-24
17629.14118095948 6.916126106080226e-24
18679.135990207847 7.080796917630252e-24
19791.668678535574 7.277270272125506e-24
20970.46401323235 7.498798974937266e-24
22219.468609395237 7.742170194850158e-24
23542.864143224204 8.01149609613815e-24
24945.081352303165 8.233018430221665e-24
26430.814869741083 8.49261246383705e-24
28005.03894183631 8.781357740749435e-24
29673.024081888725 9.135267231050612e-24
31440.354715915 9.468600387903609e-24
33312.94787934677 9.836959044769927e-24
35297.0730273065 1.0283274174213571e-23
37399.373024788016 1.0716998236033808e-23
39626.88638701478 1.1251760887692764e-23
41987.07084443914 1.1731039166886048e-23
44487.82831127585 1.2346122093691075e-23
47137.53134116729 1.2854566325594937e-23
49945.0511585514 1.3529030703582002e-23
52919.78735958447 1.4150711338853418e-23
56071.69938205458 1.4931126779771656e-23
59411.3398496504 1.560319200723992e-23
62949.88990221888 1.6457477179282197e-23
66699.19663030129 1.7216220382878352e-23
70671.81273927492 1.816105995223979e-23
74881.03857590031 1.8974987405693745e-23
79340.96665797492 2.0055870666918583e-23
84066.52885618334 2.1093445984289907e-23
89073.5463861044 2.22605454349183e-23
94378.7827777539 2.3342324930608118e-23
100000.0 1.0
