# lamMdRe11	lamMdRe12	lamMdRe13	lamMdRe21	lamMdRe22	lamMdRe23	lamMdRe31	lamMdRe32	lamMdRe33	lamMdIm11	lamMdIm12	lamMdIm13	lamMdIm21	lamMdIm22	lamMdIm23	lamMdIm31	lamMdIm32	lamMdIm33	lamYHd	lam2Yd	mYSd	MYSd	MXM1	MXM2	MXM3	eta
-4.111520150924359400e-03	1.881662724416860465e-04	2.789669669102141049e-05	9.987126105472596826e-01	-5.309877439115841084e-03	1.274810175110386830e-03	-6.746171160780157876e-03	-2.833569895426729657e-02	1.436484785273985782e-04	-2.611838283683003744e-03	1.223653710939450270e-04	1.002159751500367169e-04	1.147168919615528138e+00	-1.040744496322872775e-02	-1.107224924064186032e-03	2.002474784992639145e-01	8.515500346871578141e-02	-8.237082757292456237e-06	-3.428816451210816435e-02	1.151667935981074697e-01	9.210553053414760143e+02	9.204909166909988016e+02	7.620742505563780469e+02	9.481723653819011588e+02	9.488220473541807678e+02	-8.362574943956159468e-02
-2.875386231365907874e-01	2.425486598781526060e-02	1.503799231745835629e-04	-4.483209412530659850e-04	7.616909149047706843e-05	-1.122536303219678086e-04	6.283336726267800820e-01	-1.431862484998057232e-02	1.704946192636800056e-04	4.154600347062867849e-01	1.241041209575563173e-02	-8.875718956042966741e-05	7.685743258864703199e-05	-6.025521516501915502e-05	-6.597082466534686794e-05	-1.709724232573719638e+00	-6.325636171402079094e-03	1.582574778509069347e-05	2.186950492696703319e-03	-4.749161819603748419e-02	1.390797747890700975e+03	1.390821579749371949e+03	1.230752503906837319e+03	1.313554484247382106e+03	1.313577368720465302e+03	-1.764583392067912981e-02
-8.971504249688108668e-02	-2.100653655650809234e-02	-3.927070646157823083e-05	-4.543916834073659372e-03	1.591903069108474567e-01	1.231893544455344269e+00	1.828350793629233582e-03	-7.801386350585940268e-04	4.482282106565530465e-03	5.336403967783153596e-02	-2.893521884335204918e-03	2.591872717711081811e-03	5.258731515106797490e-03	-1.893529937209366132e-01	1.035257548365708047e+00	7.093818441992026528e-04	-1.362011908005247678e-02	4.862209160063937080e-03	-2.850800759375900911e-02	-7.702218685400873469e-03	1.457115573990628491e+03	1.456819020032688286e+03	1.422539228317474453e+03	1.423317940420779223e+03	1.461999158840362270e+03	1.075943029468338398e-02
1.306170328799338254e+00	3.122252473404672508e-03	-1.641607509290064987e-03	1.142865153511722013e-04	1.131789533832860614e-02	1.284455225579818512e-02	4.344469793227034513e-03	-1.262301248715275159e+00	1.207037734617747160e-01	-5.750932213376004354e-01	-2.155971797510410157e-03	-6.742060000990251741e-04	1.202105649089023061e-04	-2.891104731015371417e-04	-1.957065836861879640e-02	1.155002669548954716e-03	1.425906750932018074e-01	1.067511353246175965e+00	7.440906702241803505e-03	-2.211985777788231800e-01	2.121383608168032879e+03	2.121436768522917646e+03	1.153607520767556252e+03	1.201478971039045291e+03	1.253450361358905866e+03	-8.177151978987366732e-02
-2.665772639623805937e-02	-9.128722926552453390e-03	-2.435875738688398750e-03	-6.118875007653540310e-02	-1.917020015056161708e-01	-3.408897878590208541e-02	1.221601602497754069e+00	1.318465956719270249e-01	6.666176527150941000e-02	4.738768140680881674e-02	-3.189615515364130349e-02	-1.363208574515312795e-03	6.942701942277914595e-01	-7.965127566098727518e-01	-2.694249582338116220e-03	-1.332737960376620290e+00	-2.862296963110836923e-01	6.126469129442022737e-02	6.555637721888855907e-02	1.781158277298403037e-01	1.344430291373641694e+03	1.345169120490990053e+03	7.047830322198494741e+02	1.176382176211103342e+03	1.296780053750932893e+03	-1.216681106317667321e-01
1.408863257129652879e+00	-2.896437789238276439e-01	-1.013265165124460458e-02	-9.037616328520164249e-03	-9.471235001800219766e-02	-5.656219944550442726e-03	1.334155536850201995e-01	1.251314090412547486e+00	1.350906117468867775e-02	9.413182449351155390e-02	2.821436427685566906e-01	-2.415911187137165794e-01	-3.103918226585666504e-02	-6.640123094152244887e-02	-1.890387094214242975e-02	3.965666551094323422e-01	5.337009634946419112e-01	8.719022295840909986e-02	-1.128408543830986335e-03	-1.102788493972606254e-01	2.387376392043313899e+03	2.387369228419277079e+03	8.371218425644422041e+02	8.388513386249509267e+02	8.626725479181610581e+02	-1.406902838890778870e-02
-2.893257122104085921e-01	-4.095589407322051262e-03	-1.612653746068071713e-04	-1.174161731581143231e+00	-3.673700672211693830e-02	1.927782971737608222e-05	-2.132180141941521570e-02	5.037710255608778215e-04	9.523062382028957146e-06	-1.721484654643085088e-01	6.887279310666159088e-03	-1.181818362434786779e-04	-1.544090224321919669e+00	2.792396846930587928e-02	2.856627992810046194e-05	-2.502194251335957808e-03	2.655325456301564722e-03	2.229593834324508742e-05	-1.700744304455669136e-03	4.647629432374971239e-03	1.489939499323896825e+03	1.489922198787218804e+03	9.827927179474963850e+02	1.265590297643805798e+03	1.265750935808321174e+03	-5.766530349915252596e-02
-1.041889679128350614e-03	2.841135375867482118e-02	2.075249685072270145e-01	-4.968093653373119589e-01	1.221633920665940974e-02	-2.325642403848870304e-03	3.087021236674994951e-01	-2.509358839818254250e-01	2.892727369099123286e-02	-1.318535513661717781e-03	-2.016303679557988893e-02	-1.527612051392484571e-01	-1.790608863727997935e-01	9.423799701369363346e-02	-1.056314516243776584e-02	-1.316091934817224418e+00	-7.629481227917048192e-02	9.089000940914540583e-03	1.329707520386792623e-02	-1.506760463201600557e-02	9.148162200922910188e+02	9.150364907504863368e+02	7.088738562142955288e+02	7.281876367615159324e+02	7.282980989480341805e+02	-1.306978863392978946e-02
-1.486552553438892513e-03	2.347088742674485108e-06	-4.804806118660257626e-06	-1.940368435618291236e-05	-7.254522331398012700e-06	-2.606384430274456419e-05	1.215482776216506955e-06	-1.505406114719860062e-04	-7.601717191942310383e-06	9.993276061740141367e-04	9.263100474095733049e-07	1.734462700802393552e-06	-7.005848881388822345e-05	-3.234758959052786059e-06	1.317004324136819581e-04	1.964617355009198611e-05	1.210910758919480636e-04	-7.413903804624131254e-06	6.338959426637555405e-02	-2.151264700469734253e-03	6.822285311142520641e+02	6.836353144685343750e+02	6.779689400028036061e+02	6.779690456641415039e+02	6.779690463038032249e+02	-4.905918015003870453e-02
-5.445392100853065909e-01	-1.323039854079356313e-03	-5.076892850690298969e-03	-8.524643784769869725e-01	-3.616282887894391542e-04	3.374822770443168009e-03	7.187430273597748050e-04	-2.442177902654386612e-01	1.143834613751733720e-03	3.160519155830506799e-01	-2.795422497118100688e-04	-1.341990031538717971e-03	6.889427492120374641e-01	1.916634687421002947e-04	7.777999655340692804e-04	7.984367244929198911e-04	-1.123304757459973047e+00	-2.433213614022385226e-04	-3.911794430508894194e-02	-7.342305565180136384e-02	1.204505485150817094e+03	1.204013170604799370e+03	3.337422897344688408e+02	3.346966558761635611e+02	3.392610756667883152e+02	-1.018149343599654248e-02
4.395913393295202386e-03	1.113321133807387009e-01	-1.128770210335644786e-01	-7.129698676802553869e-02	-3.975976347343950779e-01	1.147545086390708846e+00	-2.774801845707591808e-01	-1.197260290934888616e+00	-2.827133671156933925e-01	-3.479674845613616591e-02	-1.032491788244760053e-02	1.826811095852541034e-01	1.392109024012289920e-01	-3.273501611138494582e-01	-1.213258241008291716e+00	4.621086228931055029e-01	-6.834788894480865462e-01	3.876162908057819712e-01	-8.703318146297717162e-02	-1.816446590784565746e-02	1.983365226554606579e+03	1.982700042759699727e+03	1.072221301213170591e+03	1.102618026107585820e+03	1.117094539208353126e+03	1.529813534473688751e-02
1.393428639073563541e-02	-4.479677999292368956e-03	3.295427928243481724e-03	-1.892676184957056806e+00	-3.570824744700604181e-02	6.062231797963292662e-06	1.097429429776992666e-03	-5.030028875158122637e-02	2.064464772452077792e-03	-1.646004509504514490e-02	-3.019104099722593783e-03	-1.637186482292479067e-03	-1.844064810137973076e-01	3.665191239676319213e-01	3.200113149678165676e-04	9.923468755795623528e-03	7.283730232533800787e-03	-4.683041930861967244e-04	1.273462027041291911e-01	6.777277103999822250e-02	1.467273313578643865e+03	1.468588135999928227e+03	1.250378719608567508e+03	1.377978221190905742e+03	1.383047822483145865e+03	-2.652227836832393368e-02
9.872167127997359959e-01	5.092954496928171721e-05	-4.758854982510452416e-04	9.912575245399938284e-01	-1.022434530592817746e-03	5.612462410422542443e-04	-2.345309392999633258e-01	-3.188790106123552594e-03	-1.043246317164339909e-04	-4.795150796248153213e-01	1.742480407412111453e-03	3.186411632658934677e-04	9.106936018031827063e-01	1.112533701007126230e-03	4.949758115098728194e-05	1.896413676858443170e-02	1.988795666200541146e-03	-1.734159531158437962e-04	8.767294767286411619e-03	-6.131090274648780258e-02	1.206643957740195674e+03	1.206754074471743024e+03	9.249290589015957949e+02	1.161931202490570513e+03	1.161932649828085005e+03	-6.640090605253580469e-02
-6.996011542694892177e-04	-8.427925407335310620e-05	1.446000352184557795e-02	1.314830956138737461e+00	-8.965904401090175890e-02	-2.035336561377185842e-04	-1.870857792299325806e-01	-3.784122707360513815e-01	-1.646787936648420533e-03	-1.690972979384568079e-04	-3.187249370804025794e-04	1.630836119066389825e-02	3.270274291349201112e-01	3.673190573696593630e-01	-3.365322958606830760e-04	-1.085134257265474994e-01	6.730281285449195572e-01	-7.598227896829961355e-04	-9.299148696743210138e-03	2.379550770358799805e-01	9.259643175492215050e+02	9.258120976948630414e+02	5.016875755542102411e+02	5.531682960394944075e+02	5.864258916374609498e+02	-7.677594989702399286e-02
1.748375801401786112e-01	-5.938601650365509660e-03	8.163058826973294477e-03	1.713991499995352052e-01	-4.213830851166728425e-02	5.755825281174594549e-02	6.009333582404694299e-03	-1.212970867553688076e-01	-2.004205805375047778e-02	-3.262949501052034851e-01	-5.884897985533461308e-03	6.082449320617976801e-03	-1.730565531101208254e+00	-4.137552369113098663e-03	5.300642122206532594e-03	3.609666115195293498e-03	-2.516641279457932853e-02	-3.996103594077995980e-03	1.564688040577605355e-02	-9.504777836399012081e-01	1.201007296252607375e+03	1.201204735316647884e+03	7.262413119620895259e+02	1.148800628423853595e+03	1.150594379273501090e+03	-1.167539585446887018e-01
-1.257917351700228031e-02	-4.701679805152856229e-04	2.927830826086475890e-04	2.638866811164424766e-05	9.137267930116003013e-04	-2.388919608632810582e-04	7.957139565492923547e-03	-2.741554040386276351e-04	-3.699716605764116848e-04	-7.844322846572241922e-03	4.233855656295578665e-04	-3.488265954710384150e-04	-8.247630743791719001e-06	2.778973630158814573e-03	1.473978589632940592e-04	1.473007219373136632e-02	-2.802775194834632313e-05	2.646352698017533566e-04	1.060086940597940912e-03	3.488042771376059607e-03	6.645946815076576968e+02	6.646188563353231302e+02	6.581409503905516658e+02	6.581468663349161261e+02	6.581469692346702232e+02	-1.830609883305801475e-02
7.020856924309999865e-04	5.667953780053960333e-01	-1.300826407923645969e-03	1.420105546727224777e+00	-6.194237319102683086e-04	1.733469135166225937e-05	4.878794374682235424e-03	-1.264389466882483104e+00	-6.158171753652787791e-04	5.162296928289099307e-02	-9.798162244292356327e-02	6.243481460513302566e-04	-1.380151579714098631e+00	-9.338798763487677311e-04	3.904802471262280660e-05	2.244965722706205105e-02	4.641322922722921351e-01	4.285737897425287153e-05	7.422424499660658370e-02	8.790902615835751929e-03	2.483459794801870430e+03	2.483912729629368641e+03	1.266730469985462832e+03	1.342374007633467500e+03	1.433539477879798824e+03	-2.964847504721856639e-02
2.182300430032456731e-02	-4.849942362662715278e-01	-1.090684641846337427e-01	-6.007408035903544674e-05	-4.418346658597801374e-03	-7.862834239806392594e-04	2.443513604032675202e-01	1.109608128387966006e-02	-1.559996366421167405e-03	3.317819073895791893e-02	-5.251383280515999896e-01	1.006799660930465384e-01	1.403475399989342703e-04	-3.703100122104030414e-03	1.020646995740891270e-03	-1.272211133079002465e+00	-1.988355705621155239e-02	4.552552534917546638e-04	-1.629745494959268862e-02	2.051715296247104137e-01	1.305445435700790540e+03	1.305256210399897554e+03	1.166761832757937782e+03	1.195977374135254422e+03	1.208218733615201927e+03	-2.068850828002572265e-02
7.282488366097307356e-04	-5.592001177432563974e-01	1.901093749202209526e-01	-2.158082035077540095e-01	-7.808396757819595357e-02	-2.023180469368319467e-01	8.754111225615985870e-01	-8.774139003408834570e-02	-1.415329621822248585e-01	-3.632356065713021609e-03	-2.658946916981728137e-01	3.117156979776065928e-02	-3.076939420029050076e-01	-2.631600643745524715e-01	-3.167287144390251163e-01	3.503161314905506307e-01	-6.158071247063544307e-02	-4.922151957893286522e-02	-2.886525123747468169e-01	3.362212620860579801e-03	1.056726455637895697e+03	1.052578322722938310e+03	6.498013577240142240e+02	6.560257817886214298e+02	6.590200498869753574e+02	-1.680661147631022645e-02
-6.990862710335239011e-03	-5.814269288114858325e-01	1.930310485857268015e-03	1.766421123825790774e-03	3.834319893760533993e-03	1.236586233401291590e+00	4.345331277984350593e-01	-1.737217013149718742e-02	-3.354586179307390663e-03	7.420417933285695586e-03	5.625507446524562472e-01	1.774786847425834785e-02	-8.060258339287328534e-04	-1.081055620866784757e-02	1.263126070944892154e+00	-1.383262714402304083e-01	5.102000143720700036e-03	-1.252523890321713884e-03	-1.906891133725511708e-02	-1.625088184505901409e-02	1.430799779144458398e+03	1.430597773103830605e+03	1.365373995935714447e+03	1.390467150030432322e+03	1.529149299019223236e+03	4.147691706710988913e-02
-9.917999302560823183e-02	-1.047422450650626127e-02	-1.230299215490239441e-04	1.405913163582742431e+00	-2.778203391349409399e-02	-1.015397193826653264e-05	-1.210912510115852957e-02	3.334203379835844953e-04	1.262553163828984801e-04	-9.508440321968379683e-02	1.093254794980953043e-02	-4.847877175640115518e-05	-2.518890981375384031e-01	-1.550063575183716624e-01	7.414034716403900690e-06	-1.587006590216893595e-02	-1.224588598069816089e-03	-5.420751952446471945e-05	-4.622638364655708154e-02	-5.645359671648782912e-02	7.710742705161724189e+02	7.701651185590714022e+02	3.909936058108763177e+02	4.443375949044544200e+02	4.449939329353272228e+02	-5.892767185128553603e-02
