# RelSem11	RelSem12	RelSem13	RelSem21	RelSem22	RelSem23	RelSem31	RelSem32	RelSem33	ImlSem11	ImlSem12	ImlSem13	ImlSem21	ImlSem22	ImlSem23	ImlSem31	ImlSem32	ImlSem33	lamHSe	lam2Se	mYSe	MXm1	MXm2	MXm3	eta
-0.6338273144106876	0.7703176455947897	-0.003556363898579519	-0.029522267957006274	-0.027979060983442113	0.38809217741725166	-0.6172386892958251	-0.7442519176484345	-0.014272321169846412	-0.6735319382887487	-0.715424633651244	-0.002968960171516412	-0.03907481485412167	0.022772001966423167	0.07528030286419654	-0.8510922707961848	0.5496417682642641	-0.0015693796432040398	-0.011871531339446722	0.008175516802081024	569.7459160458045	121.45183953672382	121.45145537144269	120.26108459425386	0.005485358055642406
0.42571265295582805	0.0010940281964765246	0.014336934118774613	0.0003146194527256785	-1.1587258377402485	-0.0005445482885780269	0.004018096718616377	-0.0003870987936262805	1.9634517674126113	0.7562293975886762	-0.00046705368026120407	-0.015918727136245352	0.0015295086024743956	0.14799207365709607	0.005278662923034291	-0.008893541935000412	-0.0030601534139796382	0.22065970313809735	0.004012360292399976	0.018319541446430655	822.8207148299493	330.62340916641045	321.3770899355326	282.96440193853806	-0.044221753417144016
-0.004483038526163391	-0.00006767745575466881	-1.0053049454588558	0.164828706872741	-0.06371226734232212	-0.0028179594482174502	0.3526086455587932	-1.1473163099868517	-0.0005575889812792995	0.00031743821954455015	0.0007192682043081968	-0.9165635506746169	-1.8203992519724965	-0.3424342911916075	0.0019126250177584957	-0.18876481871844683	1.1035552067696244	0.0003869092748423356	0.03234391564831697	-0.12409829599300759	1360.0419937181775	1139.3502106277508	1080.5383686997418	1024.5621197293945	0.07764558018664261
-0.22067768700350252	-0.07463998839641597	0.0036194144036621125	0.0037726340994349377	-0.0021887141088084753	1.3403804585611911	-0.06632256907810244	-1.201954911213145	-0.0035603045437632773	-0.5595361949067721	0.04257385654888488	0.009113195879779221	0.0011251204706642741	-0.0027619710547973587	0.47990961268947985	0.1846947982728756	-0.3917551541483919	0.00035213852547689165	0.025922103086537064	0.0015979858537903107	1102.8466906926553	387.64749980365735	376.29225245038646	372.3213277949181	-0.024069923643060757
-0.006335425050106189	-0.5137348952660951	-0.000024968903979285736	-0.010190719558139164	-0.0009548688896385442	1.3109375258313034	-0.03595279184088894	0.007500468645236423	0.0008472836508916983	-0.03124140348111371	0.10455867503317763	0.00029264096495671457	0.010715596963305811	0.0009626581846230151	1.2481891603445832	-0.12256397844862943	-0.002133150031216233	-0.00019378651576737287	-0.0020521728512986723	0.19176544788653743	704.6203565256793	571.0311766066296	556.808418479245	390.9329795987839	-0.09661181533642739
-0.3624329329566304	0.19971404269905202	0.012998902411551291	-0.013867777827973807	0.13939907094396042	-1.062870596764786	0.5372670826890222	-0.37585564576113056	-0.0796140435449862	-0.6446516635902828	-0.4921504365807021	-0.06675895506555594	0.005531195891153277	0.1333866059711592	-0.771502398326902	0.03680090309590944	-1.1345487124027986	-0.16367420594170057	0.007395387861436112	-0.04984889521639269	1716.7321642300662	1244.4219236036158	1081.434466644521	1078.772405615747	-0.12837220523372958
-0.00035900650062859374	-0.839031038255325	-0.003529485953684527	0.9590498962844044	0.00009491055158457372	0.21421172546268666	0.15676332756851497	-0.001628438443250945	-1.3282094019502062	-0.00012957181375969665	-1.243240841800408	0.0019831085135005484	-0.8227605144605211	-0.0005888903373226	0.17148085644843583	-0.20896875213100116	0.0037449023057577633	-0.6884352733327178	-0.04369102478149999	0.08878947348584908	1724.047646634945	737.7600178701844	683.4332464360207	677.5094290302601	-0.10411262588772892
0.022104802556093036	0.001605027787177654	0.25857728947189035	0.0005810389285787337	-0.8291970337019161	-0.00029254180849374017	1.1371639891187109	0.0004626244786425371	0.00389695163573571	-0.0207046005970113	-0.0018341059556441102	0.2207489110981653	0.000789696034849382	-0.061634742028118604	0.005945340905746769	0.058685134013191705	-0.001176792113614484	-0.0951055180580736	0.12109007283561145	-0.19020817302969567	888.1402086318822	889.0795316994233	885.55219634142	882.2544023763132	0.0066015275342524195
-0.004731527471517269	-0.8103216646413206	0.0008346958428761954	0.00932435879147724	-0.0033688406741210083	0.25755105847286064	-0.10873069714463948	-0.00429996271715124	-0.049760346845993196	-0.004089561709357323	-1.554482968593326	-0.004259721298379513	-0.010767044014469984	-0.0023871879344921393	1.9613578964848029	-0.4759881306735121	0.022380765989093093	-0.02792628521634341	-0.04602650316565226	-0.7427241910754881	2548.0546234944613	1224.1317222723499	1214.0456745241072	1211.0466378124504	-0.002904336934874379
0.005397138589276302	0.2777180978214656	0.07224141016554754	-0.14336401129931162	-0.004754501788561899	0.03669364501382904	-0.05283451395806561	0.06292337726962406	-0.3339431700565442	0.004736520212239233	0.6308685299766373	-0.08370378389353518	-0.19457499844881326	-0.006302449959244349	-0.0585296723829001	-0.036906668411547994	0.08316991388039267	0.6439221245285586	0.003073475306088478	0.04983986305430701	490.721662079289	482.5882356375057	477.77081583434534	477.12131967791476	-0.02353973837111528
0.0007245657285722093	-0.4964554158446047	-0.0009985149118449718	-0.01022940935864075	0.00048174209940501044	1.0194424668101236	0.005292606342983268	-0.02098744851045397	0.03258741096163523	-0.002110478854977204	0.6742443897948645	-0.0007256909856195534	-0.0372508983607431	0.00011266235920438061	-0.2675309214911052	0.05041688442753791	0.03774320319725534	0.0057371007317361805	0.010703617341364715	-0.029942004609020363	897.4149478296916	902.1204264377301	891.6941667069461	885.5925151622349	-0.016536264415642262
0.06743114869785807	-0.593063823959357	0.00030052904219678514	-0.02882694478976407	-0.0022197379168523964	0.9279972615610608	0.7173814910082513	0.07083285273294437	0.03903633061012792	-0.006200614113516759	-1.2765731766619728	0.0006900129513089698	0.0634248487624219	-0.000028902604788827446	0.8863679473609148	-1.687453750032077	0.011141576697901036	0.034066921688553915	-0.07024311742257285	0.007032275419167898	930.3753378647802	1105.9456674029223	875.3545858780565	819.2498245175292	0.30568109929696285
0.20659088334896872	-0.0073192944955979946	-0.0005669554158305207	0.00007287077036094292	-0.006173166615767688	0.8114830316719825	-0.013063856573342138	-0.5779320094295398	0.012759968279021275	0.6414211969182582	-0.013608291428796321	0.00020427251685619383	0.00018564535131787498	-0.02367140980371188	-0.21743430277968973	0.006204657969455536	0.43516973097632766	0.01662689547106761	0.09227762770167104	0.00204586338198287	618.3778156809118	375.40598518357	375.0601938799545	374.1598834492904	-0.013098199973402445
-0.000928107932849252	-0.9047191496018553	0.0008843385426406812	0.014532056337866353	-0.0010308520752251697	1.8125893885745625	-0.4917347661542471	0.0014539463821387026	0.0009929696622701582	-0.0015506300260355245	0.47248366706884065	0.009283966945742414	-0.005150556755082774	-0.004796455611729643	0.3530889531838119	-0.7462336306831634	-0.0008016254007165249	0.03218637028307625	-0.004770467343487274	-0.021773676981195405	762.8326683226691	617.6696152285758	603.4234925742473	464.43853275720113	-0.08826687611114498
0.00015886336995216377	0.00125440357778836	0.23643887298534755	-0.45313847193732104	-0.0104653543491122	-0.0000710233396208598	-0.00048456195524128006	0.5829050895529337	-0.0009095268147190684	0.00002644519963604871	-0.0011945915225983067	-1.6219130966764737	0.7043650696104297	0.005992142508827682	-0.00005970575955575891	0.008673071926666562	-1.0008708244456965	0.0017028494012307528	-0.01194560491341572	-0.2421979215179038	1446.8378530324767	1022.3064812487676	1006.1221546973773	972.1206845258479	-0.02430947585186977
0.002082126247126095	0.00026278651602711447	-0.8965014139839037	-0.1905729167868372	0.4178679926929892	-0.0011987744382456287	0.3504473834504069	0.3214859307970837	0.0010277868493389988	0.0016278477421317245	0.0007112572634009269	-0.093547824709688	-0.09443280456875233	-0.9410402069626745	-0.0004986971751513041	1.5586788317813238	-0.07820489782475448	0.0008604271324231379	0.10707324897236406	0.6419252943083663	1590.3993818616975	970.8896232184079	967.3624607907658	966.4801840624783	0.0025611726079953017
0.00026922397537578293	-0.021011756541167943	-0.5169380545656159	-0.449594831769777	0.01607998057959823	-0.00035361333501722714	-0.018481207337405808	-0.6931804476454159	-0.009021836691737645	0.00017579298239758773	0.007150069607973451	-1.4838923803656432	0.581811195568291	0.011874739606396302	-0.00018492695853114635	0.018696042142499033	-0.6678307526284252	0.009729593088186331	0.034963987686311745	-0.006785257958954913	939.2996603506507	893.026902525344	879.8918868373194	827.4295509095192	-0.03732908668924461
-1.7573530496348133	0.04034707064899999	-0.00008436489637259309	-0.0002116285598191634	-0.00950509352859036	0.6065440323654734	0.012836394715475673	-0.6878684785755126	0.006588291788699397	-0.38100528683163243	-0.020531547170079028	0.0008950124579458094	-0.0003403983740673245	0.006461919815440513	0.08041726301532369	-0.0440079577895937	-1.634053521439395	-0.005996906367450587	0.22269903789938972	-0.0016238410316189048	1009.8271880452841	1564.7207779121177	1545.7668566254747	962.7139890828621	0.23803983284708297
