# lamMdRe11	lamMdRe12	lamMdRe13	lamMdRe21	lamMdRe22	lamMdRe23	lamMdRe31	lamMdRe32	lamMdRe33	lamMdIm11	lamMdIm12	lamMdIm13	lamMdIm21	lamMdIm22	lamMdIm23	lamMdIm31	lamMdIm32	lamMdIm33	lamYHd	lam2Yd	mYSd	MYSd	MXM1	MXM2	MXM3	eta
4.534328654905740996e-01	-4.862223113533606922e-01	3.310665651960214726e-04	1.074656983288532687e-04	3.455220456517992520e-04	6.734492633795481353e-01	1.410652366505993609e-03	6.253484985172690948e-04	3.048437025322957468e-04	-3.454557617286473370e-01	-6.381971703927871165e-01	4.019423132981662542e-05	2.181641402164254053e-04	4.846202998365290777e-05	-9.576149063909725756e-01	-7.084224675795207848e-04	9.084727207550349860e-04	1.646245055107270700e-04	3.476414678186216800e-02	-8.638437447686773615e-03	1.481628674220483390e+03	1.481984245564907951e+03	1.341854985045163403e+03	1.346602672103786517e+03	1.357428381560439220e+03	1.113972310299626498e-02
1.605429793991997096e-05	-1.246706144193459513e-04	1.532159494502222941e-01	1.426017184342265542e+00	1.706541182440908251e-04	-1.308698212442686583e-05	-7.763293256772242027e-04	2.817519101651632663e-01	-1.888683462824851099e-05	-4.103945742984519080e-04	5.518977383342427623e-05	1.505220966461819909e-01	-5.687868877603984019e-02	2.525964825696664154e-03	-1.369999500029498492e-03	4.775761691303260191e-04	2.493315018450742715e-01	7.852377886572370000e-05	-1.439194567302872971e-02	-3.116003924236388639e-02	8.677850458194964176e+02	8.675336506530372844e+02	6.130206156760108342e+02	6.386588883305005311e+02	6.399497660179288232e+02	-2.111852021468661397e-02
2.001578993883509731e-03	-4.338379031946262539e-06	2.436310032049449211e-04	8.509665877585304147e-04	4.917882031936983596e-04	-2.300422714787957873e-05	-4.915307665066704496e-02	3.701026755802238179e-05	1.781690130165512916e-05	-6.058498197176932602e-03	-4.089662788201056932e-06	-3.392660205598746178e-04	-9.849389669110218248e-04	-1.419584735776078513e-03	-6.252663109680808855e-06	-3.946141265519047085e-03	3.452677246178758931e-06	4.191224562553788721e-04	-1.278132629371331840e-02	-4.603687113259247732e-01	7.270229132746551386e+02	7.267564151905949075e+02	7.224537061689946995e+02	7.225024741309276806e+02	7.225025117659848775e+02	-2.730811187434105738e-02
4.395265778569939184e-03	-7.987131232383809509e-01	-1.832964114949380604e-03	5.202551690544923680e-04	-5.064726898784765010e-04	7.469559041215328987e-02	8.255819881764056012e-01	7.876246830693260648e-03	-4.058933932843786403e-03	9.619271477089722314e-03	-5.797797931512144176e-01	-5.675295675351831222e-03	2.134488867083736440e-04	2.698955317534732640e-02	-1.739019018424187157e-01	9.944001342331730831e-01	2.594157706757648212e-03	3.431103439434282816e-03	-1.454183520130580311e-02	3.702118872992807719e-03	1.413050907714434288e+03	1.412894926591157400e+03	8.759955843402716482e+02	9.149209883554706266e+02	9.674635280126287853e+02	-5.771791069409161479e-02
5.272969076117071593e-04	-1.762641720444887289e-02	5.597954177550366062e-01	-3.227925385662184458e-04	-8.530773218673293190e-03	-3.998965814660929846e-02	-6.699422669049471528e-06	2.924089721879052362e-01	-4.353637317592264772e-02	-5.061076339516424813e-04	2.183663168186621498e-02	5.710606919369891621e-01	-3.698183418340377491e-04	-1.914021219649305466e-02	5.662530628305239427e-02	4.258993642169271217e-05	2.928612283205967448e-01	3.711740694858479267e-02	-5.222440461854436361e-02	-6.603237496205648371e-01	7.445893626696149568e+02	7.435255781189957816e+02	7.160356509194375576e+02	8.298475247954396536e+02	1.143290044822930213e+03	9.214520699433033091e-01
2.421712744787418020e-02	-3.248657918055808738e-04	7.024939312069984447e-04	-2.555984393960266873e-02	-2.984621497609607401e-03	6.680011387699607249e-03	-6.524298424709138455e-01	3.058854327750946261e-02	2.165599751937445291e-03	7.656055769568479786e-05	-1.069373685942831380e-03	8.927265425144922505e-04	-2.549936649113409767e-02	-4.583047266186341014e-03	1.451698621483408884e-02	1.337370860012492946e+00	1.478398923565519066e-02	1.448166122533895003e-03	3.974049431781813760e-03	-7.928632856552450189e-03	7.685792587933026425e+02	7.686576214457880951e+02	6.039854788346292480e+02	6.519026209452790681e+02	6.519225660041987567e+02	-3.318417815685943684e-02
1.121224367155986001e-02	1.417086386907415955e-03	1.910859019474841006e-03	2.510027866180614391e-04	-1.783504909825353070e-04	-3.713202593187906321e-05	-1.760426938800697449e+00	-4.955477738161987930e-03	6.692048025622621566e-05	5.354070558016292732e-04	-8.232640110888349121e-04	-6.394329397793401763e-04	3.060415504933504545e-04	-1.362916027075804747e-03	1.089517174534858270e-03	-7.690564632813741142e-01	1.136294015228091897e-02	-1.253507947403967131e-04	-4.393869832197645764e-02	1.129925681151094513e-01	1.111611040217693699e+03	1.111011803976162582e+03	3.759147476022492924e+02	4.270566883155402138e+02	4.270588082534426349e+02	-3.244905317258810901e-02
-2.054307744870434091e-02	5.885755707198989661e-01	-8.326821816546698951e-01	6.188791701153868036e-02	1.375270215677078411e+00	-6.414294743299240320e-01	-2.373190298308673063e-01	1.835856114132373706e-01	-2.853888881717365003e-02	-1.339979827008837276e-02	8.359565047595364229e-01	1.337488842975758097e+00	2.282952407602427750e-02	-2.854569188426647752e-01	-9.254186614985366877e-01	-3.671970437493360384e-01	3.195723474100676392e-02	-1.494211550803250521e-01	2.151196039589791265e-03	4.725920070791242988e-01	7.730761800038812908e+02	7.731183528114877390e+02	1.632335455262016524e+02	1.713123506006713797e+02	1.733496033259795013e+02	1.738395673851714576e-02
1.107241570603147152e-01	3.392737541028288673e-02	-1.784651043978210672e-01	8.314242614690677382e-04	-3.632439366517001538e-03	3.238235132224496007e-03	-3.964793285299176955e-03	1.003745480302502407e-01	1.482437793374654200e+00	-9.196338350433935771e-02	-5.486618373222128253e-02	-5.216913532825181998e-02	1.775344201275094941e-04	-4.930506846182781695e-04	1.310853344025901361e-03	-3.467528735053471839e-02	2.422817117245337215e-01	-6.009289030370493778e-01	2.564862158086534099e-03	-1.035909128004301738e-02	1.148448665247044346e+03	1.148482513223125579e+03	1.106469106848356205e+03	1.108092142173958564e+03	1.188278401571399399e+03	2.877201348176929713e-02
8.478305334605197585e-02	-9.203512477383071072e-04	-3.771787950708982917e-05	-1.423649687553214804e-01	2.854781769356427579e-01	8.003927096460230193e-05	1.541795973111049545e+00	-9.913788528399913869e-03	-1.251458629806534721e-04	2.024348843378069238e-02	3.390701882999324571e-03	-1.083814275601109237e-04	2.029750937495616858e-01	-2.087287492712500969e-01	1.916909565775813359e-04	1.016440709068579862e+00	9.671322498225513875e-02	1.680644425831904153e-04	4.929044183056398645e-03	1.952478644514506756e-01	1.098101072422572997e+03	1.098169101347169544e+03	3.787345652073682345e+02	4.368270334676211064e+02	4.391635252104231313e+02	-3.954764284062729784e-02
9.945651971920983867e-05	2.886512491868553631e-01	-9.414397111556778164e-01	1.222741302063425470e-06	3.746789092252881485e-03	9.964291225687564243e-03	-2.053030338807736979e-04	-2.796689413295503496e-02	-3.312325090437104880e-01	-2.179526217454047535e-06	-3.325338066187925046e-01	-8.171922186088136364e-01	-3.387527244460500375e-06	3.317760327829366845e-03	-9.614940847114996844e-03	3.005833246407599584e-04	-1.169993226166568395e-01	7.919079246806746963e-02	2.418283639110884245e-03	1.283733080071364696e-03	5.557002791713687202e+02	5.557662311021805408e+02	2.510686221696275595e+02	2.518140539949896208e+02	2.570432952381212885e+02	1.424721343440791231e-02
-4.923703235868503308e-03	-1.030862518910317105e+00	1.825437140037223637e-03	-3.056265557275827303e-05	-3.777326799322378264e-04	6.631319440077829561e-07	5.596836363701815920e-01	-9.437508131850487394e-04	5.603519753375664214e-01	1.806236209714542299e-03	8.160847826239350233e-01	1.692937557250200889e-03	-4.613432561164269668e-04	-4.406381339161493472e-05	2.754207346809210959e-04	-1.354675094830099402e+00	4.445001619763418177e-03	2.315047905225381952e-01	-1.238572872717153169e-03	-5.479461212421456173e-02	2.410446630422455655e+03	2.410438842683101484e+03	1.211702954402053365e+03	1.248184840967508080e+03	1.366489352192571459e+03	-6.215386588721251437e-02
-1.643609038461036253e-04	9.855064452684548018e-03	1.961249734883425133e-01	-3.087210258244147201e-02	2.068085146702053280e-05	-9.328941109200787618e-04	-4.425406073686663353e-05	-4.510840632280070928e-01	-1.091834346118764065e+00	4.728371801992312145e-05	9.135221586657044091e-02	-1.897968933922023968e-02	2.205583495964468302e-02	-1.572407995662014699e-03	-8.193183232752624398e-04	-2.580181326082250484e-05	-4.905564518023881049e-01	1.004388644763303695e+00	-7.839008045838399275e-01	1.720370520670153336e-01	7.048046879885301905e+02	6.877411824106275162e+02	6.499692174774074829e+02	8.250979337652552204e+02	1.518876500181646634e+03	5.977762307359361094e-01
-4.920756261092257278e-01	6.845129853514662910e-02	-2.081055665670580401e-04	-1.056035344610382065e-01	8.795317484785006301e-02	-1.006775791554044000e-03	2.151780175726968839e-03	1.353348625914607781e-03	-2.612873158648482954e-04	4.917728033946476562e-02	-2.949634374726061159e-01	-3.648627790772430708e-04	1.564976277290947904e+00	3.672484763858355900e-02	-1.213548580793189478e-04	2.864205667860378422e-03	1.584802063051593307e-04	-1.047735153577320156e-04	4.440227329753338066e-03	-3.589814971897397067e-01	1.042846170499439495e+03	1.042910699981760899e+03	7.471352915350677222e+02	9.731300352564780951e+02	9.818756410623327611e+02	-8.838623138663941059e-02
-1.304088117060524590e-02	9.610844289032433041e-02	4.238687869710727751e-01	1.785309204379932346e-01	2.488307321558718213e-02	9.191408585052809888e-02	8.840170479129992598e-02	-9.070018459975931480e-01	7.500880879135114754e-02	-1.721773321139603130e+00	-4.571796771458550013e-02	2.349158702512259636e-04	-3.686184426602296949e-01	5.547852329320888953e-03	4.705093391824215904e-02	-1.746141718353671785e-03	-1.835554516828464267e-01	-1.348821951203858782e-01	3.734631189214380337e-02	-5.013298185832351095e-01	2.020922156000117639e+03	2.021202218335309681e+03	1.136437409653897248e+03	1.184052285342236701e+03	1.197762475508883199e+03	-1.743227995856975673e-02
7.265651952462481855e-01	-1.898542188533371069e-04	-4.111152023384648138e-04	4.658555031500685294e-04	5.622067184085685621e-02	1.093444243060814587e-03	1.816718627647436746e+00	1.202658643395689811e-04	1.147252480725884419e-04	-3.504632873635394885e-01	-2.821593384666276974e-04	1.674581141516653964e-05	-1.004198563554225057e-02	1.117783808593315886e-02	-5.497243034736533709e-03	1.819874896651343943e-01	-5.130972343287640855e-04	2.221837974265680120e-04	3.503323068137245699e-02	7.889253471552013300e-03	1.314179549471843529e+03	1.314583516019512217e+03	8.670073964016879700e+02	9.305621516057467488e+02	9.306141058086036537e+02	-1.715428594677048668e-02
-1.871907787028686545e-04	2.429701876622582801e-01	7.231305204938915548e-05	1.822979153579107114e+00	-8.135454794095535569e-06	1.409026803649113257e-02	4.661643356008776662e-02	-1.330923132422591471e-01	-2.058298104561311179e-04	5.242217700986463860e-05	2.130517066128864712e-01	9.664268225030179984e-05	-7.548129350375234470e-01	-4.836220293095245572e-03	3.404111510077435787e-02	2.174148314181630418e-02	1.197246404749065241e-01	8.284910455807659342e-04	6.507281371667659187e-01	1.367530973915961814e-03	1.346470384770876308e+03	1.353775262809092737e+03	5.190096504263046882e+02	8.991163982816646012e+02	9.127809475514912947e+02	-1.107604253320650378e-01
1.917605794938779390e-02	6.439899523830153738e-01	8.298249713394264399e-03	-4.835383428119776061e-01	1.865823947206869757e-03	1.309325064819126805e-01	-8.374651815036157588e-04	-6.639866279039329314e-03	2.724039987496571641e-03	4.814534874681217214e-02	5.013969023465371100e-01	-3.195523636399726780e-03	7.504016340838030041e-01	-4.744857295636221994e-02	8.435853875291128567e-02	-1.382900466056456723e-03	-9.404924320452491202e-03	-3.691550234264638977e-03	8.225403698040834391e-03	5.172421726922373821e-03	1.009856618363038933e+03	1.009980058849990769e+03	8.481146924869642589e+02	8.715727876035525696e+02	9.868402427177977643e+02	-1.805340150465027937e-01
9.499049374179404769e-04	-1.281928935086829686e-03	-3.375018119462802092e-03	2.410084725583537101e-03	1.261820226779763354e+00	-1.509799108063900584e-04	-2.331953859727656231e-01	-3.753372192827282398e-03	1.609801764506593887e-04	-6.936128972433242609e-04	-1.030736811259922933e-03	-3.288327125910673124e-03	-2.675709349696359183e-03	7.949272773726431263e-01	2.307406083867388313e-04	-1.707132904628385406e+00	1.047877175043845747e-03	-2.310670934009547309e-05	2.535969022043872978e-01	4.039193600755799918e-02	1.653703030793326207e+03	1.656025597605098937e+03	3.560492908619317518e+02	3.672912107913417117e+02	4.008713670346641607e+02	-3.766378210837031254e-02
1.172844168342439611e-02	-6.577116563052514374e-03	1.175191334368076435e-01	-1.165649092160623956e+00	1.759748180978543686e-01	1.288093629859623796e-03	5.888637202375830021e-03	-1.799451141055777303e-02	-4.062006834764124094e-03	-5.573559521963025384e-03	-1.747705928462148922e-02	4.686471860858027610e-02	-2.565872417101828229e-01	-7.993459621785068414e-01	-1.633648294476907183e-03	-9.322942882157079017e-03	-1.164915412528567777e-02	1.169315276218422898e-03	-6.284045537576651852e-02	-5.909433599646608526e-01	7.420495949610217394e+02	7.407649913682965916e+02	1.556539854602264654e+02	1.618980709849143693e+02	1.673188502195237675e+02	-4.944588007786081263e-02
-5.677035112226171479e-03	-8.957104958809152251e-01	2.434590626013303626e-03	-1.183169259103848160e-03	-1.258565738202726547e-01	-6.318989854724408337e-04	-7.234695706808280669e-01	9.337099475055241418e-03	7.663931201628353118e-02	-8.414566966815783741e-03	4.805412547665162681e-01	1.437900066972876882e-03	-1.231173637163722294e-03	1.367424973487614825e-01	2.076766642493258104e-03	-8.800772654103932169e-01	-6.514334974451893405e-03	-6.303303371390453491e-02	-1.871218942126372589e-03	-1.841255912111379803e-02	1.893585114622424953e+03	1.893570137507776280e+03	1.321390634858414842e+03	1.333224930044381153e+03	1.387624994179226178e+03	-3.704012405693284105e-02
5.560538256429448274e-03	-4.839562924530765309e-01	1.782041449375209100e-02	-9.402305440064646636e-01	1.076962350175191853e-02	-9.178730550981171674e-03	-1.140087440476452441e-01	-1.124768162204283113e-02	1.038148033498162981e-01	-3.251133952869476266e-03	-5.593121330517614176e-01	-1.837700752309972055e-02	-1.159884815039386119e+00	-1.316515049368478796e-02	4.966757071641789319e-03	-3.896002800330088944e-01	1.425513457955291351e-02	-2.260702025476024266e-02	-8.497992671313231786e-03	-9.652096351561195720e-03	1.459871834974502008e+03	1.459783607995567309e+03	1.183772710501479196e+03	1.221151816966046908e+03	1.231994104017554719e+03	-1.642773180106358449e-02
1.557135345660315244e-02	2.703545737029998119e-01	-2.972959632479847312e-04	3.890613801782725947e-03	7.038305744843695311e-02	-1.863168837688612411e+00	1.266054802770626431e-01	-9.539913201857147529e-01	-3.202577775736938775e-02	9.218183043791143838e-01	1.988181595297412382e-02	-5.813896881513075897e-03	-1.488099906763857769e-02	3.896891950719734432e-02	7.063833056549265743e-01	1.912206980039894977e-01	5.153698577904541889e-01	1.421351602175238982e-01	-5.584741107057713400e-02	5.570387569544103801e-02	1.574954633110181248e+03	1.574417111688531350e+03	9.647544252404592271e+02	9.864952414857073109e+02	1.155075533514029075e+03	6.777523052455405872e-02
9.174366220847026147e-05	3.819642123307033250e-03	-2.094341147195266824e-03	-6.284057041003263946e-04	-1.923757345155717923e-04	-1.188723684267681616e-03	9.138464560838931508e-03	-4.952846442590024803e-05	1.824294800246779771e-04	-6.241549244028493800e-05	-3.419318584342987809e-03	-2.311374402820409561e-03	5.991969542684273263e-06	-5.381133591212510772e-04	2.462455487504765618e-04	-7.687754827772453649e-03	2.977435542546168578e-05	3.079864892636673427e-04	2.246184031332051131e-03	-3.451019040391752751e-02	7.796886940004834514e+02	7.797323554954206202e+02	7.751789737436686210e+02	7.751804210095694998e+02	7.751806109890861762e+02	-1.603831257402634283e-02
-2.875556448120887652e-03	-3.914452196728715472e-01	4.409376975139767227e-04	-4.078252585469024048e-03	-6.907571645481297472e-04	-1.183638284679973076e-04	1.393911899071812677e+00	-2.699309082847398209e-03	-6.378040255355407750e-02	7.557670834081196311e-03	5.207595524192186742e-01	1.505415094259346441e-04	-1.416980530196292444e-03	-9.987526160786465781e-03	3.876613759081662218e-04	-1.255860847121534229e+00	1.047665648525715259e-03	-7.079164784845476399e-02	-7.089420662488603829e-03	2.947290591964984441e-01	1.216715473817399015e+03	1.216627160918776326e+03	4.415448031921346228e+02	7.198318075758254508e+02	7.571780509759224742e+02	-1.185942392793101208e-01
-2.660275499920296965e-02	7.229082517559165533e-01	3.671983829399736582e-02	-8.662545065996530846e-01	-6.774096183822288231e-02	2.417543262151357342e-01	3.905043517165675271e-03	2.734783719629654657e-03	2.860083821474242449e-01	-2.205869675132426586e-02	-3.641883647360974474e-01	1.779712492455181108e-02	-1.480317657074942561e+00	3.199846624804027900e-02	-1.428209076878332595e-01	4.666393956653144826e-02	-2.697327481987937640e-03	-3.743751228978407092e-02	2.421142280807603558e-03	2.322712585754951597e-01	1.727862385500757000e+03	1.727883622597977819e+03	1.153822781524262382e+03	1.201706396849393741e+03	1.212127758636826911e+03	-1.724502321661127921e-02
-1.163364084772725064e-04	7.112215137721038938e-06	2.226893021756944958e-04	6.361518368153901148e-01	1.720891140750823931e-02	-8.924024556496233229e-05	1.756238438342116570e+00	-7.444054379991711136e-03	-8.442471051233889530e-05	-3.679178358553743299e-04	2.785551231973305096e-06	-9.534471405870557307e-04	3.254165466477552671e-01	1.060937395346846744e-02	2.151879585395953380e-04	3.605010112032590586e-01	-3.679352076070045979e-03	3.736179872257285994e-04	6.941110277484598967e-01	1.011373932087487534e-02	1.490983583829220379e+03	1.498022710379301088e+03	1.170310791778804287e+03	1.486796856403214861e+03	1.486837346978785035e+03	-5.715179632538579940e-02
-9.529396836408996190e-05	-9.826578207191372170e-05	2.920010632040172596e-02	1.514488041400264759e-04	-2.150313598832513684e-04	-2.792983470227047293e-01	3.751591224972900663e-05	6.243336967246797405e-05	1.502448424741124944e+00	4.898501424395930874e-08	-5.294138381103367720e-06	1.473088714287217049e-02	-4.069140837962557593e-06	1.037572778500205008e-04	-2.186888234229524552e-01	-4.495201563482316762e-05	-4.734453592414439565e-04	2.708293642173098537e-01	-6.796081591866040376e-03	1.388105411530455788e-02	1.167881574789475735e+03	1.167793375956353884e+03	1.143207116807671810e+03	1.143207330110280736e+03	3.165053641975272058e+03	7.196341471157591263e-01
-7.475429806343032724e-04	-8.384192109390336525e-05	2.410208342405035749e-04	1.911983944822222226e+00	-3.787125113227247236e-02	2.432370248631684523e-07	2.300533023262627073e-03	-3.605293291366398756e-04	1.550818762558165829e-06	-4.661823419872637470e-04	1.379778204884612547e-04	5.587186505901699934e-04	-2.089151063620985904e-01	-3.465994380555676435e-01	1.322730592456907588e-07	-2.367795475597473580e-04	-8.308396518338513181e-04	1.524431009986367439e-06	2.234263261475278716e-03	-2.061480964302638830e-01	1.433712356559689169e+03	1.433735975227691597e+03	9.209023262104085461e+02	9.646550267123100184e+02	9.661416618031416874e+02	-1.265761482475675180e-02
2.261851446968492912e-02	-3.662198382239802846e-02	1.291258373515056013e+00	5.813396547402419588e-03	1.958410878567724001e-01	-1.115127312669570922e-02	-6.837566517755326589e-02	1.014750523357985212e+00	5.723301493865084327e-02	-5.755130059777261581e-02	-2.238565207626572184e-02	3.772884152581668094e-01	-3.615756787685251439e-01	-8.694073201068946988e-02	-2.947818441120542490e-03	6.331504183339961012e-01	5.741147183542010674e-02	-7.234606957093663200e-03	-1.806154124196694688e-02	2.186215684936487335e-03	1.893689462758867194e+03	1.893544902377909239e+03	1.078017864682707796e+03	1.083963534028767526e+03	1.092018221616624487e+03	1.025846413616898073e-02
-1.072362056346838274e-02	1.428887869171697744e-01	1.882139002752678675e-02	-1.908992435776261543e+00	-7.532100503566863114e-02	-2.646707299746560785e-04	3.847655623841822990e-03	-1.462881286098141782e-02	1.047864770195104933e-01	-3.363917977986131957e-02	-3.978800153817882435e-02	-6.146878371762009782e-03	-3.144438858669364456e-01	4.565313968756415375e-01	2.480327768737854675e-03	9.262272392121349710e-04	1.772093920896505512e-02	-1.440848348276935198e-01	2.264787914154024924e-03	-1.225495993237628051e-03	1.473470294683904967e+03	1.473493590041609195e+03	6.989973742007322244e+02	7.362637227383870595e+02	7.384361467896391105e+02	-1.438044784243375923e-02
-3.904503051354338977e-02	-3.304469770102422136e-04	2.695470367488348243e-02	-3.463752170837672978e-02	-1.486822349619848667e-02	-8.135481033157914799e-05	-8.985227671091969848e-01	5.318898416183617250e-01	3.364860689882598105e-04	8.249056114290375177e-04	-1.347244256592424090e-02	3.213109274608304949e-02	-5.294703850997789160e-03	9.918980542820567126e-02	-7.537038268640798544e-05	-1.534100242379620838e+00	-3.115334399261327492e-01	-8.637411513885190264e-04	-1.184504010651094702e-02	1.476595654179944841e-03	1.275690418231586818e+03	1.275549683314655340e+03	7.670440010073483563e+02	9.030555075219830314e+02	9.221055123934775111e+02	-5.318000462007470286e-02
