# lamMdRe11	lamMdRe12	lamMdRe13	lamMdRe21	lamMdRe22	lamMdRe23	lamMdRe31	lamMdRe32	lamMdRe33	lamMdIm11	lamMdIm12	lamMdIm13	lamMdIm21	lamMdIm22	lamMdIm23	lamMdIm31	lamMdIm32	lamMdIm33	lamYHd	lam2Yd	mYSd	MYSd	MXM1	MXM2	MXM3	eta
-1.220808462673137959e-03	-1.053116060508823698e-01	1.185935774993718966e-01	-2.229037809907255530e-02	-1.248970780551641319e-02	-1.356027631945030780e-02	1.300672940850375672e-02	4.471405086813124569e-02	1.286722812267871718e-01	-1.645051733751645012e-02	1.969080519147035913e-02	9.566079019444043152e-02	-2.503512096434879625e-02	-8.028133778494352113e-03	-2.520330521473466284e-03	7.713882738053315542e-03	-1.122146352338262709e-01	-4.155060302254436760e-02	-4.569290810765992000e-02	-1.555011536430148372e-03	7.246922115676871954e+02	7.237359680763343022e+02	7.104603480596937288e+02	7.208852787173076422e+02	7.273934144184387378e+02	5.954681601951190562e-01
-1.032197443827621575e-01	2.521397123608720703e-01	-5.287201219573284088e-03	7.674474271010136572e-01	-4.934325437979169005e-01	-9.438789211111105540e-03	-1.011309535288512917e-01	9.807189970726293282e-02	-5.380502598293575604e-04	1.013009557993028997e-01	2.598361694787501563e-01	-2.047992475611398397e-02	1.221333285586880812e+00	3.093834694475921521e-01	5.618689904323983381e-03	-2.494421110166509525e-01	-4.187527104924029103e-02	-7.440445176616970573e-03	2.403206883883014511e-01	1.344417514196014421e-02	1.683057526964619683e+03	1.685220245081612575e+03	1.315140829962718271e+03	1.347130677593887867e+03	1.356223472837996724e+03	-1.393764171971572513e-02
3.755065491134355980e-03	-2.118620339743102626e-02	-2.828385470763180275e-03	-1.013886746844563599e-04	6.392024544762656690e-01	4.612720031392951447e-03	1.752901535372290015e-02	-1.661262573452461670e-03	4.456263366785613404e-03	3.198059762270073943e-03	1.488995327478013185e-02	6.680475875858726646e-03	6.379073171763105553e-04	3.077112235259067408e-01	-1.007586957330133641e-02	1.134012945767019609e+00	-6.210372962178284341e-05	-7.227655486527125321e-05	-1.177355926076563593e-02	-1.508206440198634488e-03	1.182490789670530148e+03	1.182339877458920228e+03	1.026473917689625978e+03	1.045273559415821637e+03	1.057377946453066443e+03	-2.272483451986427247e-02
1.628534411709179610e-04	-1.503842154054788917e-02	1.702670642111048238e+00	4.243169657747571989e-04	-2.533341043222734137e-03	-4.692039054440553802e-01	-4.869319000623662354e-04	-3.530870846554566220e-03	-5.316399517676295705e-02	1.108650540811519813e-04	-6.428941634547567785e-02	-3.979987160580971683e-01	5.349305800338915529e-04	1.834403092606819163e-02	-8.359323783263830632e-02	-2.765910322109689404e-04	3.183866238463489446e-03	5.510342271753468357e-02	2.640077713497910282e-03	1.510181306940016352e-03	1.100176322185065601e+03	1.100212691397898880e+03	1.052769215586803512e+03	1.053358916580123605e+03	1.463525097848836594e+03	1.185740799766390047e-01
1.707955905829656312e-02	1.329289360550989230e-03	1.979540054193746138e-02	-1.682017643183260358e-02	2.029310425199648271e-01	-1.661426875633956746e-01	5.089203703754786694e-03	2.334438270664382642e-01	1.578492569991689354e-01	-3.820020390893554430e-04	-3.048042574410538604e-03	-9.385183946371281755e-03	-6.732626039733330577e-03	6.996862421549705779e-02	4.815909870285161598e-01	7.107395096000083609e-03	3.760164251457170925e-01	-9.809306840096557178e-02	-4.495654869853597975e-03	1.052032878241304995e-02	5.450860894227218978e+02	5.449610737873551898e+02	5.217148017040241257e+02	5.412881836128798341e+02	5.455536993439325215e+02	1.555129204149674482e-01
-1.302070102823136080e-03	1.077986819807662662e-04	3.610328808755605690e-02	-9.665484268988201455e-01	-3.196644354302835122e-04	-1.657698267577718126e-02	-1.373671860127345136e-03	-7.897114089624304722e-02	1.366646850887933849e-04	-1.699941470779532714e-03	1.286542990099211171e-04	2.761936327691550969e-03	1.403835215993666008e+00	-3.110644374970733474e-04	-1.137636006756039507e-02	-5.043028396195056327e-04	-3.884706820942023658e-02	5.901368392787000478e-05	-1.264995829683758163e-02	-1.091915768196020584e-02	1.104767407820929520e+03	1.104593852066612953e+03	9.076645490843333164e+02	1.003055039856936219e+03	1.003253590639692561e+03	-3.281609641336068195e-02
2.877583992122068610e-06	-7.176940723614142544e-05	1.239273714780458283e-03	1.547994897854606225e-07	5.525858007547929801e-02	1.230901472958139814e-01	1.536423901944762344e-04	-6.130808039854604603e-04	-5.175886870860628821e-04	4.562169821815491289e-05	1.374337959508037854e-04	3.136954162240689482e-04	3.099532645924711243e-06	3.757656698720447663e-02	-1.810118242959081192e-01	2.953381591170993492e-04	-1.249145615336008717e-04	2.043907565883094479e-03	-1.486503950251758521e-01	-1.342606268308426110e-01	8.136844309267003155e+02	8.109108711338860758e+02	8.064771682345721047e+02	8.067655722389282573e+02	8.095720191365091978e+02	8.007718761346371839e-02
-5.105367471975025967e-02	5.780936575955842238e-04	-9.369399663157197385e-05	-2.431026840170268655e-01	-1.279137424492353230e-02	7.172580794609841916e-03	2.087136204929780636e-01	1.325357108476510060e-01	3.775450207045580949e-04	9.194555596734750244e-03	4.004500796737537303e-03	-2.720688751269247953e-04	-1.539333633803998402e-01	1.582249031480609941e-02	4.004193739026496758e-03	1.774920510062645285e+00	-1.596878392840311509e-02	1.283985384620705368e-03	-1.873397530445208327e-03	-2.906877720570231680e-02	1.202897226067497058e+03	1.202873621701295860e+03	5.057296517819496557e+02	5.882647568432886374e+02	5.887249117318394838e+02	-4.298884237591811541e-02
-9.889175925209744424e-05	-3.957219051433152543e-04	5.772780050667832268e-04	-2.389202719076207709e-05	-6.684026474071440987e-03	-4.702000377165285809e-05	-2.404640522501836145e-02	-2.710588650733931741e-05	-1.655735606777740605e-05	-1.908895641842013591e-04	1.547028938448290149e-04	-1.949577375361606966e-06	-3.218659911808555949e-05	1.805521742940872226e-02	-4.764916932625309277e-06	4.372324219188880590e-02	-5.488167800756609118e-06	-7.838068780867420404e-06	-1.167660109515872117e-02	-9.261658139356393482e-01	8.011888612347775052e+02	8.009679447708984981e+02	7.966182629535167052e+02	7.966406912137209702e+02	7.966446125728915604e+02	-1.328522964322681119e-02
-1.152339728554785739e-02	1.792994742680772413e-01	-4.442535449383521232e-04	1.119956780528565510e+00	-7.926217494942959171e-03	-5.888168605018528380e-03	-1.391478813912444719e-02	1.118596584550895362e-02	-3.428808654992659488e-04	-3.416519886588692025e-03	1.027408055500745043e-01	-3.316382010671844148e-03	2.854001134288157160e-01	1.059318307267221454e-02	2.302740467723351017e-02	8.877165703431229293e-03	9.492366239049324639e-01	1.407586034697769944e-04	-1.350488692738307205e-02	-3.818154789610579431e-03	1.596119210431639431e+03	1.595990968592545642e+03	1.173009020782678590e+03	1.196252592729838170e+03	1.252178982953018476e+03	-4.733765423887038859e-02
7.594221984005682666e-04	-3.994104012687967812e-04	2.308508981129030513e-05	1.378171544482737106e-02	-1.173653178359862015e-03	-7.414717713735750979e-04	-1.242266989087279061e+00	-2.396640309559300991e-02	4.835388369298155892e-05	-2.034732495469051075e-04	2.270011718056757014e-04	-2.246304215283122783e-04	-7.262584858177757730e-02	-8.352411480636810206e-04	-7.191118215980733547e-04	-1.459917900528225898e+00	2.042361905094060986e-02	-1.232798267691315468e-05	3.975802657153311437e-03	8.492248257168844017e-01	1.289148552368163564e+03	1.289195293652744567e+03	6.024157116500824714e+02	1.121878241975532546e+03	1.122018402622119311e+03	-1.258396363088409020e-01
2.111872663273713785e-02	-6.259654681179002700e-02	-8.755714561719353528e-02	-4.977818494050439274e-02	-2.947743622128181085e-01	-2.151189450938298386e-02	2.609939145774621896e-02	4.085363825768995559e-03	8.397727221771599249e-01	-6.086677710762712981e-03	6.525455489057275030e-03	-7.191805133028020824e-01	-2.194865267886804139e-01	5.306913864358924621e-02	1.279311457821722675e-01	1.617029648633455316e-02	-1.094797243757232169e-01	1.584669895042667975e-01	1.311855152094034641e-03	7.213780678147605485e-01	9.645972810386792844e+02	9.646178931212880343e+02	9.376386615450217050e+02	9.383443205634000606e+02	9.537017537026384844e+02	1.405280064222086227e-02
-6.785086097006962080e-02	-4.541380715974583926e-01	-1.028322841397510401e-01	4.734298600724575756e-01	4.611622830257703920e-01	-1.061700226726384477e-01	-3.062562372287743959e-02	5.068480501553314366e-02	-1.678260117185054884e-02	-2.613905222351809998e-01	1.890118621314912650e-01	5.058977413920025951e-02	-1.307317088052591725e+00	1.527586078457634500e-01	-4.245560716275743190e-02	-1.452510870059761650e-01	-1.046771664531851755e-02	-3.398040589422327094e-03	1.173598396353069256e-01	-1.722289372934001153e-02	1.367084360179004534e+03	1.368384842150903296e+03	1.013700352770791937e+03	1.051881069220925610e+03	1.063085887528485500e+03	-2.319372073738271839e-02
-6.432265062646537858e-04	-2.318349166059278238e-03	-2.787425215237805398e-01	-5.887815459962113772e-05	1.040555904671538285e-03	3.158407697590342219e-05	-9.479272115609703410e-04	-1.211350204918778867e-04	2.339733344357781963e-01	1.148537550611009435e-04	-1.183560295397128800e-03	5.356410262737605343e-01	1.024733328300691214e-04	-2.094961376542304934e-03	-1.065941410656397496e-03	-1.278540738071683083e-03	9.340107445310030223e-04	1.479356915564993338e-02	-1.798419106426868939e-03	-1.262497589790680663e-01	9.775913140693738796e+02	9.775634319084358594e+02	9.727341963774213127e+02	9.727360957840603533e+02	1.051171704232565389e+03	1.921879763213487080e-01
1.357964523646007331e-03	-2.663687215332837151e-03	1.290143068329282551e-04	1.065230107783003699e-01	-7.554350994836385169e-01	-5.816575804909888121e-06	-6.862620970744485061e-04	-6.551628113975117200e-04	9.710785659215714904e-01	1.612007148879457093e-03	6.612293090744452307e-04	1.507963140791925152e-05	-1.585732419112021729e-01	-5.074965845432742872e-01	-2.869285142651853068e-03	-7.269908934713267129e-04	2.827755254240698745e-03	-2.913965797641862587e-01	-1.496414395455849568e-02	-8.630450959786246587e-03	6.525356694078387818e+02	6.521880131987678624e+02	5.387503181650192801e+02	5.527318407734471748e+02	5.562576769461234107e+02	3.281686970186785401e-02
1.248569400471647717e-01	-3.164911457286928576e-01	6.855226370513272105e-01	6.945822840599574777e-01	6.328747513514526579e-02	-3.208876717951254093e-02	1.308280521693961029e+00	1.693863733406584249e-01	-3.474825211010664633e-04	6.969588736492403347e-02	2.315571393498874475e-01	-3.760736781430270570e-01	-7.710952287868876043e-02	1.064641845223647021e+00	2.549847387480849714e-01	2.799991641598990055e-01	-5.717577478030478888e-01	-6.063169785898450681e-02	-8.913931061104460318e-02	-5.743016260748666675e-03	1.090591373553718768e+03	1.089351890085410560e+03	1.798578123608498913e+02	1.827491722019590838e+02	1.870320243768339878e+02	-2.333416460269643888e-02
2.083367277957389341e-03	9.162621189618516335e-03	1.877321664841264228e-03	7.802721341019398793e-03	-3.132497655685797470e-03	3.445274995529647860e-02	1.095130375090701103e+00	-3.471366104758302762e-01	-3.364974141785128845e-04	-1.688386316970554675e-03	1.125042826599386044e-02	-2.151652061873746569e-03	-3.000075395247569707e-02	-6.492028292997145157e-03	9.309274741902349645e-03	-1.552533687882889701e+00	-2.447543854478926306e-01	-2.392377218994166011e-04	-1.919924441067159815e-02	-6.133914157833768484e-03	1.395233810457488289e+03	1.395025238330337515e+03	6.581573445523841883e+02	7.163172145757877161e+02	7.193590044225726388e+02	-2.357080904510755470e-02
-1.302539417646642061e-04	-9.927107652458880879e-04	-1.886141855223112326e-02	1.871691131443484766e-03	1.220999019580913236e-03	-2.589697966448801236e-01	-8.943044976138658656e-04	3.337235395609435863e-03	-1.172295046182757336e-03	-3.857554887842012736e-05	6.148385338076134930e-04	5.412821548041012697e-03	-1.236230460353365725e-03	-4.994268185850190764e-04	-3.940970009057828127e-01	-3.687749748851332221e-05	6.459715608674176804e-04	1.567244482179989684e-01	1.146661486739063290e-01	9.388731621261338367e-03	5.116733274468024320e+02	5.150586091445757120e+02	4.994025237356885896e+02	4.994026046436263755e+02	5.016745804501932753e+02	1.839533123110541346e-02
-1.845862087745023250e-03	-2.276253051424567296e-04	-1.727079459384250762e-03	-1.619213014225142104e-04	-1.308999762799201009e-04	-1.514608469255052754e-04	-6.700029395238517091e-06	4.086829280550493410e-02	-1.661720972780548755e-01	-8.170253626894061552e-04	2.990743881946108794e-05	9.500375237387167137e-04	-4.187608551096777640e-05	-1.206584161031974024e-05	1.528926935286388815e-04	-8.656378062064567705e-06	1.659028576258079687e-02	4.093196767809662018e-01	8.142219047393767228e-02	7.608538012387346117e-03	9.240069773433222053e+02	9.253415452457911670e+02	9.212823008306912698e+02	9.214394856450792304e+02	9.370828295444524656e+02	8.788161854333334522e-02
-1.750731678160800595e-02	1.787166796563496139e-05	6.490664886345955771e-04	-7.403276679839415316e-04	1.870924886462678460e-02	1.749271085859312766e-05	6.974612289986092950e-01	-4.014569524426851043e-05	-4.102745439487544103e-03	-1.209167785829938675e-02	1.367716871349673358e-05	-4.480695756671283282e-04	-2.183290694648470573e-02	-1.486658281495187826e-02	1.528643820663218704e-05	1.730819034420507663e+00	-1.630739021398703095e-04	1.656902320141189194e-03	1.377070541395772167e-03	-4.115906464117234931e-01	1.036647200021455546e+03	1.036667332982547578e+03	5.521865124157810669e+02	5.852645762039414876e+02	5.852698085917487560e+02	-1.622882250929837816e-02
1.004189671277300883e-01	4.134396981289396346e-03	2.142274995459964304e-01	6.236186327171256566e-03	7.114946372472321645e-01	5.722599554396663041e-02	8.616863683292906584e-02	-3.609758547596822464e-02	7.064114797571304782e-01	1.619247828102168718e+00	-1.064720082569414403e-02	-1.315218968691452689e-02	-1.670156190373982275e-02	-1.125217574908028872e+00	3.512212551309955993e-02	-9.280077745748169238e-02	3.549689485552016271e-02	6.557772810540271058e-01	-1.082667821334076796e-02	-6.468764693115093209e-03	1.651851745624170690e+03	1.651752405686279189e+03	1.149067915333999736e+03	1.254371499016082225e+03	1.350273790025274366e+03	-8.211143387259443871e-02
-2.163252677556200005e-03	-3.279690381011205608e-02	-7.736002971154453123e-01	-6.172966054878701728e-06	-5.320315848570662896e-04	3.101943568442777242e-04	-6.992744454832233031e-03	7.597711758140664878e-03	2.619942226176280031e-01	1.610143182140508537e-04	4.103835498128682868e-02	-6.174279302725665941e-01	-4.085042133140346531e-05	-2.498547754186165610e-04	2.361826731564268395e-03	1.765645060169102271e-03	-1.384218572684591843e-02	1.461669011579136979e-01	-1.221680443130048442e-03	-3.480856354128346042e-01	7.126763397009536902e+02	7.126503584618411651e+02	6.916238000409362030e+02	6.916954108148854630e+02	7.175648118661924855e+02	3.506586304619505740e-02
-6.087292535689347488e-04	8.178415603330292487e-04	1.436689131218419919e-03	4.847238535615570339e-05	-7.485721952412861813e-02	-1.019831785680853420e+00	2.138945300061469330e-03	3.929909875746976332e-03	2.270864176492105868e-02	-1.297196711984479050e-04	6.967243197420751755e-04	2.442962095301381606e-04	-1.554510908889729628e-05	5.995522989030087624e-01	-1.273773741840643625e-01	1.316609184235155666e-04	3.897112839316923399e-02	-1.615617700457035654e-03	-3.156245866036821307e-02	-6.037858395328707384e-02	6.728211638582787373e+02	6.721098070534227418e+02	3.449184435105012199e+02	3.470202100763149815e+02	3.509772537930218732e+02	1.662184686468554801e-02
5.673934044817800781e-02	7.804947818964049766e-01	-2.077061620281779337e-03	1.384716503789951147e+00	-3.337455116209968320e-02	1.417025852882293577e-03	-5.821042373603540696e-03	-2.805046517778608025e-03	1.532455900606072459e-02	-3.308241198899041641e-02	4.970591610330535315e-02	3.328771201625244786e-02	-2.397317455176232182e-01	-1.489683963881226376e-02	5.167217575683025112e-04	-1.058928012223097487e-02	1.288984357396909773e-03	5.005162323953500636e-02	1.795436780506737013e-03	1.598412947944708451e-01	1.478134482168677778e+03	1.478152891589587171e+03	1.269695871073824719e+03	1.304216260397113956e+03	1.319605448795606435e+03	-1.914375550383946509e-02
-7.158350073619978993e-02	-4.770133018027896132e-01	-3.082832241515228258e-04	1.339751673668643006e+00	-3.550127555247518246e-02	8.129472348268969219e-04	1.317358017930896161e-03	-4.126749675865382626e-03	1.474261131663348178e-04	1.135146759931818586e-02	-1.024186035455626920e+00	5.518981680063570297e-05	-6.682163024093569215e-01	-3.749130586888785310e-02	1.663644079445057451e-03	-1.082105936037887481e-03	3.917803349897460916e-03	3.345457655523115964e-04	-7.170995987587892861e-03	-3.620753704872346074e-02	1.926009938971911879e+03	1.925953508461238698e+03	1.347328034415838374e+03	1.402696290584476628e+03	1.475901698094959102e+03	-3.877479088600663260e-02
-9.071293908765687072e-03	-1.985680923283010824e-01	-4.714958853317524059e-04	-5.013537751974526252e-03	-4.285230445813605657e-04	-2.888325465361521525e-04	-5.003016485453128936e-01	8.225356979329212850e-03	8.986793265987422924e-04	-2.238610829160833128e-03	7.411218707841252806e-01	-1.415611820965651576e-04	6.461412100205235487e-02	-4.443462255967679689e-04	2.169603478364648549e-04	-6.662166636182129675e-01	-6.003356593467495256e-03	-6.447602092059554835e-04	-4.684504945475077495e-03	3.105334209440467966e-02	8.873567363160877903e+02	8.872767212635109217e+02	5.092457145998448595e+02	5.103294969496133717e+02	5.161497342491065865e+02	-1.915146671404428791e-02
-1.008772691407975632e-02	1.768066130564237004e-01	-4.976989747635967437e-02	1.250751760154029946e-02	-6.230362617382130264e-01	5.804936196770533368e-04	-6.648789983300023021e-01	-8.962704346995904389e-03	6.056519609637916329e-02	-6.201489836816296078e-03	5.181314976745413949e-03	6.600004784645302491e-02	2.983075407095778057e-03	-2.477720701733160946e-01	-3.549584639262513136e-02	-5.581616893246148514e-01	-7.862156568330226983e-03	-7.215541200414793410e-02	-6.426654751041041558e-02	-4.514055511241242269e-01	9.683000925817431153e+02	9.672936536742296312e+02	9.006710626933066806e+02	9.162419899051266157e+02	9.427162146518793406e+02	-6.045794828222562922e-02
4.494284800031511096e-01	1.715448734535571229e-01	-2.371056423729833995e-01	7.715862570658003905e-02	-2.422307386779605221e-01	3.935597037911168772e-01	-9.318611133872075625e-01	1.154701051098046966e-01	4.789142929795534021e-02	5.039308776463158335e-01	-2.172281944214601579e-01	3.678643377342194487e-02	-3.394895483251742646e-02	-2.246677213123833283e-01	1.979527371260128288e-01	2.999921445328057601e-01	5.034661839517940995e-01	3.633632875475800161e-01	1.434126292662104285e-01	-2.632812776316606485e-01	1.511256016528577447e+03	1.512693588203586614e+03	1.396365765154365818e+03	1.454427050235563001e+03	1.458418696919283320e+03	-4.045080589400754101e-02
2.716135090688772519e-04	1.309940407050755040e-01	4.779707384152959704e-01	-9.086468236003145084e-05	1.533487280325803170e-01	1.019465661516177381e-02	-3.844298465244850567e-06	3.113706391640476065e-03	-2.109268740012041482e-02	1.197696122744344792e-04	1.301086805331083673e-01	-6.505264421624296078e-01	2.905372735760833910e-04	-1.240513063708123809e-01	-1.651601004715611276e-01	2.941557566521585095e-04	-3.995622867146352009e-03	-1.046927257975305628e-02	5.115977771222075532e-01	-5.614635663547144773e-02	8.343824698950219272e+02	8.436241649340332742e+02	8.246292088022375992e+02	8.362186537051300093e+02	9.324923873130585434e+02	1.924757573020113854e-01
1.294900934993930587e-02	1.124940835945006601e+00	1.591891700570284953e-03	6.332863122017394659e-03	2.302369745379330543e-04	-5.142297579842500799e-01	-5.911277682362685582e-01	-4.871441323095150253e-03	6.425767048420477634e-02	1.240336652689641959e-02	-1.076767762644545323e+00	-1.709060519687087294e-03	2.661366804085435467e-02	-1.736107331293958601e-03	1.909493871009150912e+00	5.793193249151125102e-01	-6.984442114731973482e-03	-1.653148945269523884e-02	-1.136549347956736580e-02	7.520849213220638652e-03	2.043148280347131731e+03	2.043063969387200814e+03	9.530241270997687479e+02	9.813802485892118739e+02	1.005677979226388516e+03	1.731415258657093351e-02
-8.492442926841311385e-04	-8.825129105239035154e-02	5.613179393116880887e-04	-1.752677648873892213e+00	-1.723155305826078849e-04	-3.236538680972448006e-06	-8.954648189247936497e-04	-1.140982393734403001e-02	2.190722092270066743e-02	4.790024111717639736e-04	-1.039628742832994224e+00	-1.981137463451745245e-04	6.083781829596927176e-02	1.764970589596689867e-03	1.391680515774958344e-04	4.716401193635150072e-04	7.272778951122476493e-03	1.282640884204882051e-02	-1.574513568539907468e-03	1.570554581577159048e-02	1.557647192744998165e+03	1.557631872485934537e+03	5.655565230133025807e+02	5.919983928517573304e+02	6.064805832131014540e+02	-2.194418207832678561e-02
5.145483076236340159e-01	9.776816847780231412e-02	-4.592726788753948020e-02	-1.840320322965809802e-03	-3.679125495213174824e-03	-2.686498341583502814e-02	-1.490391544651454847e-01	-9.001876486048705495e-01	-1.014462332287641849e-02	8.979116198502644641e-01	-1.951105679697983375e-01	-1.663408401956682769e-02	1.524688590234681181e-03	5.430724547574380424e-03	-1.864066942047329714e-02	2.089179588954036548e-01	-4.447993118634944315e-02	1.772694432133599396e-01	-2.615921441350347459e-02	9.979780913586153157e-02	1.242618077964838449e+03	1.242298976014054460e+03	6.576064339013315703e+02	6.759595849152092342e+02	7.306445701329316762e+02	-9.043364829253468240e-02
